[0.055189624428749084, 1.2567455768585205]
[-0.4040893018245697, -0.9796679615974426]
[0.8210386633872986, -1.1621897220611572]
[-0.7596718668937683, 0.5943645238876343]
[-0.16300426423549652, 0.9270973801612854]
[-1.3349246978759766, -2.206102132797241]
[0.2949879765510559, -0.19712834060192108]
[-1.6027617454528809, 0.3355211615562439]
[-1.798871636390686, 0.08261776715517044]
[-0.7319920063018799, -1.6794337034225464]
[-0.38848572969436646, -1.5372660160064697]
[0.007064186967909336, 2.196244478225708]
[0.2779398262500763, 1.5214457511901855]
[-0.5225118398666382, -1.6589926481246948]
[-2.155982732772827, 0.17112000286579132]
[0.6996046304702759, 0.4455733895301819]
[0.36580246686935425, 0.7517733573913574]
[-0.2862941324710846, 0.3991634249687195]
[-1.1702499389648438, -1.8140215873718262]
[0.04901265725493431, 0.44519534707069397]
[1.0221508741378784, -1.5692003965377808]
[1.5981745719909668, 0.5868164300918579]
[-0.10955727100372314, 0.01531412173062563]
[-1.4818060398101807, -2.0229690074920654]
[1.7357670068740845, -0.46724796295166016]
[0.15192948281764984, 2.6176528930664062]
[-0.12891943752765656, -1.015183687210083]
[-0.6289838552474976, -1.6780368089675903]
[-1.5802725553512573, 0.2994920611381531]
[-0.9893854856491089, 0.09749530255794525]
[-0.3960140347480774, -2.4537084102630615]
[1.569130778312683, 0.845414400100708]
[0.5426542162895203, -0.6148665547370911]
[-0.9501484036445618, 0.5262137651443481]
[1.4241447448730469, 0.9244058132171631]
[-0.7313846349716187, -1.4347351789474487]
[-0.19934244453907013, 0.12818659842014313]
[1.2785837650299072, -0.5178607702255249]
[-0.7562470436096191, 0.1936420351266861]
[-0.4912587106227875, -0.9535245895385742]
[0.4282766878604889, 1.257870078086853]
[1.6574227809906006, 1.3554108142852783]
[-0.021724404767155647, -3.8346385955810547]
[-0.5606009364128113, -0.7974228858947754]
[-0.03142772614955902, -0.010322661139070988]
[-0.4389144480228424, -0.834425151348114]
[0.8386934399604797, 0.32154858112335205]
[-1.7015981674194336, 0.5189096927642822]
[-2.2972054481506348, -0.026483697816729546]
[1.451295018196106, -0.5517651438713074]
[-0.5631996393203735, 0.729809045791626]
[-1.2679861783981323, -1.5149266719818115]
[0.2468845397233963, -1.6253911256790161]
[-2.3825135231018066, 0.7623719573020935]
[-0.13319933414459229, 0.04279991239309311]
[0.7123175263404846, 0.49353304505348206]
[0.5857820510864258, -0.10479865223169327]
[-0.6713535785675049, -0.9622914791107178]
[1.1517467498779297, 1.1147146224975586]
[-0.9624019265174866, 0.09590086340904236]
[0.41110938787460327, -1.401315689086914]
[1.227494239807129, -0.4302855134010315]
[-0.24785342812538147, -1.2744669914245605]
[0.5612471699714661, 0.5539868474006653]
[1.4353432655334473, 1.2080562114715576]
[0.1369776576757431, 0.4594941735267639]
[-0.059126924723386765, 1.3175289630889893]
[-0.6973968744277954, -1.4985129833221436]
[0.035242218524217606, 0.1969854235649109]
[1.6051963567733765, -0.7789738774299622]
[-0.1487729251384735, 0.9607869982719421]
[-0.4685990512371063, 0.3344694972038269]
[0.31704193353652954, -1.7445305585861206]
[0.06389020383358002, 2.478238821029663]
[-0.6233711242675781, -1.9696886539459229]
[-0.41182243824005127, -0.7271344661712646]
[-0.3517068326473236, -1.7854067087173462]
[0.4968578517436981, 0.558539628982544]
[0.11206206679344177, -2.17844557762146]
[-0.26682159304618835, 0.4468536972999573]
[-0.6639780402183533, -2.8836276531219482]
[-0.9917852282524109, 0.5971071720123291]
[0.597194254398346, -2.2488760948181152]
[-2.3467142581939697, 0.830163836479187]
[-0.8497819304466248, 0.10147463530302048]
[0.7336714267730713, 0.46052226424217224]
[-0.7281703352928162, 0.20878075063228607]
[-0.32520437240600586, -0.7394012808799744]
[0.0718565359711647, -2.173492908477783]
[-1.4126547574996948, 0.6980896592140198]
[-0.08749174326658249, 0.3259803354740143]
[-0.44614145159721375, -0.7788223028182983]
[-0.07385856658220291, -3.231980323791504]
[-1.5415294170379639, 0.8139290809631348]
[-0.8403387665748596, -0.08592937886714935]
[-1.3445827960968018, 0.579986572265625]
[-1.816985011100769, -0.5521036982536316]
[3.1502082347869873, 0.39335525035858154]
[0.291980504989624, 0.07490155845880508]
[-0.8036079406738281, 0.5092259049415588]
[-0.31025898456573486, -2.2145559787750244]
[-0.9852654933929443, -1.2343331575393677]
[-0.7820577621459961, -2.104522943496704]
[0.45618823170661926, 0.4738198518753052]
[-1.6570277214050293, -0.15560728311538696]
[1.3673381805419922, -0.5236291885375977]
[-0.9568398594856262, 0.2742534279823303]
[-0.555812656879425, -1.72821044921875]
[-1.209627628326416, -0.5155764818191528]
[-0.1789756566286087, -0.6659443974494934]
[-0.46983322501182556, -2.345013380050659]
[-0.8494690656661987, -1.4000507593154907]
[0.35177862644195557, -2.0940918922424316]
[0.5375846028327942, 0.569236695766449]
[-0.5998595952987671, 0.04565214365720749]
[-0.3237919509410858, -0.6131712794303894]
[0.5866363048553467, 0.08423206210136414]
[-0.9793733954429626, -1.1724591255187988]
[0.33923086524009705, -0.5989243984222412]
[0.46368101239204407, 0.5322104096412659]
[-1.5131897926330566, -0.3139454424381256]
[-0.5634998083114624, -1.1383326053619385]
[0.2894938588142395, -0.260958194732666]
[0.48624563217163086, 0.596651017665863]
[-0.36338865756988525, -0.11658776551485062]
[-0.44016915559768677, -0.7439570426940918]
[0.2474045604467392, 1.0029879808425903]
[-1.1945064067840576, -1.6325534582138062]
[0.2581005096435547, 0.25811967253685]
[0.6324437856674194, 0.6569410562515259]
[-0.19059771299362183, 0.2025536596775055]
[-0.8823642134666443, 0.6342557668685913]
[-1.7264337539672852, -0.4460422396659851]
[1.5938383340835571, -0.6181669235229492]
[0.0940549224615097, 1.0250805616378784]
[-1.663812518119812, 0.8555662035942078]
[-2.235974073410034, -0.3799372613430023]
[1.690471887588501, 1.7370041608810425]
[0.4655511677265167, 0.11214824765920639]
[0.39692211151123047, 1.0597857236862183]
[-0.4143257439136505, -1.7158650159835815]
[0.08838310837745667, 1.9784941673278809]
[-0.18746602535247803, 0.22648189961910248]
[0.04634767770767212, 0.47619426250457764]
[-1.689023733139038, -0.5312985777854919]
[0.06747393310070038, 1.9782452583312988]
[-2.136134624481201, -0.033291738480329514]
[-0.6760702133178711, -0.9808493256568909]
[0.46474412083625793, 0.011855015531182289]
[-0.5597072243690491, -0.7630122303962708]
[-1.6721230745315552, -2.1407599449157715]
[-0.8011304140090942, -1.4855834245681763]
[0.507962167263031, -1.896381139755249]
[-0.8555437326431274, 0.7496231198310852]
[-1.2160215377807617, 0.21736553311347961]
[-0.040017612278461456, 3.2558488845825195]
[-0.7403387427330017, 3.5816173553466797]
[-0.5863943696022034, -1.0671947002410889]
[-0.040974877774715424, 1.1702936887741089]
[1.7049875259399414, -0.658575713634491]
[-2.134331226348877, -1.6598460674285889]
[-1.241284966468811, -1.2689543962478638]
[1.3195860385894775, -2.4449169635772705]
[-0.2949724793434143, 0.49484848976135254]
[0.03044765256345272, -0.7849533557891846]
[1.724770426750183, 1.6844255924224854]
[0.7388859987258911, -2.4472997188568115]
[1.6144274473190308, 0.6006803512573242]
[0.3926868736743927, 0.9693734049797058]
[1.5204789638519287, -0.6908558011054993]
[0.6380864977836609, 0.20567670464515686]
[-0.9691136479377747, 0.09474441409111023]
[0.45280399918556213, -1.2311264276504517]
[1.4575663805007935, 0.48798367381095886]
[-0.0879555195569992, -1.2233610153198242]
[0.25589004158973694, 2.883064031600952]
[0.3670960068702698, -1.6666401624679565]
[-0.9649412035942078, 0.7253701686859131]
[1.640067219734192, 0.21671374142169952]
[-1.3410658836364746, -1.754289984703064]
[-0.32638052105903625, -1.917654037475586]
[-1.5994256734848022, 0.7564529776573181]
[-1.6100293397903442, -0.7111246585845947]
[-0.8191134333610535, 0.5444056391716003]
[0.1502557396888733, -0.7613393664360046]
[-1.6535331010818481, 0.7695854902267456]
[0.41658133268356323, 0.6074641942977905]
[1.5746018886566162, -0.6157047748565674]
[-1.481174349784851, 0.07230687141418457]
[0.9641596078872681, 0.9075639247894287]
[-0.05618487671017647, 0.4623924493789673]
[2.981649160385132, 1.7798560857772827]
[-2.5318493843078613, -0.30378901958465576]
[-2.2729568481445312, 0.7681766748428345]
[-0.8209404945373535, 0.31483161449432373]
[0.5928431153297424, 0.5102304220199585]
[2.3389081954956055, 0.3141797184944153]
[-0.7811955809593201, -0.2421816885471344]
[0.4466744065284729, -1.810071349143982]
[-0.6352870464324951, -1.42196524143219]
[1.4206043481826782, 0.5084560513496399]
[-0.2720591127872467, 2.8585305213928223]
[1.4765042066574097, 0.25410333275794983]
[0.5385331511497498, 1.1958709955215454]
[-3.581470012664795, 0.6418731808662415]
[-0.4133492410182953, -0.6498078107833862]
[0.5085573196411133, -0.3929647207260132]
[-0.704391598701477, 0.6734285950660706]
[-0.27563712000846863, 1.2963422536849976]
[-0.7131600379943848, -0.8304259777069092]
[0.23006218671798706, 0.1389845460653305]
[2.3197357654571533, 1.8931726217269897]
[-0.035935841500759125, 1.5212547779083252]
[-2.007904291152954, 1.176805853843689]
[0.7299492955207825, -0.12288466095924377]
[0.6566667556762695, 0.4173961579799652]
[-2.4605023860931396, -2.0453805923461914]
[-0.26101046800613403, 0.32001134753227234]
[-0.5956095457077026, 0.3378675580024719]
[-0.6736207604408264, 2.506563663482666]
[-0.8190872073173523, -2.1269876956939697]
[-0.7638474106788635, 1.1190910339355469]
[-2.0256810188293457, -0.1425364762544632]
[-0.7866007089614868, 0.7449525594711304]
[-0.207921102643013, -0.025965604931116104]
[-1.1677640676498413, 1.480789303779602]
[0.8550440669059753, -0.6440827250480652]
[2.5258102416992188, 4.2251505851745605]
[-0.004868293181061745, 0.22884078323841095]
[-2.0726163387298584, 2.2099695205688477]
[-1.3889706134796143, 0.6120278239250183]
[0.8461334109306335, 0.5425943732261658]
[1.549384355545044, 0.05629780516028404]
[-0.09316475689411163, 0.4309835135936737]
[0.02004389464855194, 1.0455293655395508]
[-0.9516004323959351, 1.1440117359161377]
[1.9859284162521362, -1.4590668678283691]
[-0.8805176019668579, 0.4092373847961426]
[0.9633728861808777, -2.0473082065582275]
[-1.1720595359802246, 1.3395696878433228]
[-0.7472438812255859, -0.06385760754346848]
[-1.0762014389038086, 0.6951506733894348]
[-0.08965594321489334, 0.3775366544723511]
[-0.4762258529663086, -0.9591746926307678]
[0.9981451630592346, -0.2764710485935211]
[-2.1036789417266846, 1.1166551113128662]
[-1.8669513463974, 1.2978720664978027]
[-0.9998042583465576, 0.6789400577545166]
[-1.7988868951797485, 0.41300642490386963]
[-1.1716336011886597, 1.3806997537612915]
[-0.40871256589889526, 0.8615089654922485]
[-0.17684927582740784, 2.565044403076172]
[-1.0107800960540771, -0.03238486871123314]
[0.8662152290344238, 0.42557692527770996]
[-0.11728916317224503, -0.19230923056602478]
[-0.8435717225074768, 0.3249604105949402]
[-1.0366460084915161, -0.6831074357032776]
[1.9160332679748535, 2.5173757076263428]
[0.32781049609184265, -2.1593637466430664]
[-0.6482141017913818, 1.4126254320144653]
[-0.2332843393087387, -0.8705161809921265]
[-0.23150469362735748, 2.9194326400756836]
[1.829156756401062, 0.6140324473381042]
[-0.9321893453598022, 1.8917877674102783]
[1.5888175964355469, 0.4098244607448578]
[0.8376983404159546, 2.5487864017486572]
[0.1050853356719017, -0.15442197024822235]
[-1.167453646659851, 1.9987587928771973]
[0.4936477243900299, 0.2197905331850052]
[-1.2164816856384277, 3.501964569091797]
[-0.5541998744010925, -0.06984540820121765]
[-2.2687973976135254, 2.8773181438446045]
[0.963208019733429, -0.7703639268875122]
[-1.908888578414917, 1.8745484352111816]
[1.2323737144470215, -0.8166664838790894]
[0.04901035875082016, 2.441603183746338]
[-1.8762390613555908, 0.44867774844169617]
[-0.6354817748069763, 0.5012937784194946]
[-0.8864303231239319, -0.19719813764095306]
[-0.7955709099769592, -1.1882684230804443]
[1.0866658687591553, 1.3364832401275635]
[-0.25208431482315063, 1.672000765800476]
[-0.030209748074412346, 0.36729803681373596]
[-0.8920042514801025, 0.4072438180446625]
[0.06723647564649582, 0.18752221763134003]
[2.0808660984039307, -0.9703720211982727]
[0.6726366281509399, 0.28233984112739563]
[-0.28148746490478516, 0.45495113730430603]
[0.3090425133705139, -2.214153289794922]
[0.7187014818191528, 0.4373871982097626]
[-1.1588352918624878, 0.011987692676484585]
[-1.832228660583496, 0.8734680414199829]
[-0.08724627643823624, -0.01806284300982952]
[0.5983560085296631, 0.5290023684501648]
[-1.2779979705810547, -0.10261573642492294]
[-0.2672273814678192, 0.4514296054840088]
[0.3537213206291199, -0.17034992575645447]
[-1.0091502666473389, 0.6466092467308044]
[-1.252569317817688, -0.8066735863685608]
[-0.2797471880912781, 0.4751749336719513]
[-0.0510994978249073, -0.8556563854217529]
[-0.9487299919128418, 0.9058645367622375]
[-0.18226180970668793, -1.7501710653305054]
[0.5266431570053101, 1.1704846620559692]
[-0.03407888859510422, -2.48990535736084]
[-0.49637240171432495, -0.5906861424446106]
[0.5588120222091675, 0.2685684263706207]
[-0.874483048915863, -1.0548909902572632]
[0.526454746723175, 0.27423298358917236]
[-0.7986918687820435, 0.5067211985588074]
[-1.3155955076217651, -0.13957780599594116]
[-2.406127691268921, 1.0380640029907227]
[-0.8450984358787537, 0.01619766466319561]
[-0.9681865572929382, 0.5879006385803223]
[0.6433292627334595, -3.887044668197632]
[2.238284111022949, 1.9977431297302246]
[0.22560204565525055, 0.8683711886405945]
[-0.3240537643432617, 1.8970913887023926]
[0.08036041259765625, -2.3182156085968018]
[-1.039764404296875, 0.29568246006965637]
[0.9907849431037903, 1.0475401878356934]
[-1.1101269721984863, 1.6904606819152832]
[0.5635055899620056, 0.1745622754096985]
[-0.7577698826789856, 2.341994524002075]
[-0.593490481376648, -0.5907576084136963]
[-1.8197698593139648, 1.5933692455291748]
[-0.6498126983642578, 0.029478877782821655]
[-0.8948779702186584, 1.919410228729248]
[-0.789524495601654, -2.5323293209075928]
[0.6660144329071045, 0.5256076455116272]
[0.8589128851890564, -0.7802278995513916]
[-2.066093921661377, 1.3344874382019043]
[-0.528285801410675, 0.1487777829170227]
[-1.0919526815414429, 1.781735897064209]
[1.5934176445007324, 0.10628337413072586]
[0.4561031758785248, 1.462694764137268]
[0.5230481624603271, 0.9144799113273621]
[-0.948725700378418, 1.3815158605575562]
[-1.7101316452026367, -2.4732115268707275]
[-1.1585731506347656, 1.838436484336853]
[0.04095679894089699, 0.10842821002006531]
[1.3494484424591064, 2.124427080154419]
[-4.194967269897461, 0.4109996557235718]
[-1.529222011566162, 3.638645887374878]
[0.5918543934822083, -0.7161800861358643]
[0.501002311706543, 1.420563817024231]
[0.2470388114452362, -1.2127585411071777]
[-1.6234978437423706, 0.9741432666778564]
[-0.3392381966114044, 1.023085594177246]
[-1.2318377494812012, 1.577405333518982]
[1.2615472078323364, 1.0195313692092896]
[-0.2909463047981262, 0.3618532419204712]
[0.0005574892275035381, 3.2665371894836426]
[-0.7068375945091248, 0.7604807019233704]
[0.5454079508781433, -1.4302067756652832]
[-0.5162718892097473, -0.5953418016433716]
[-1.8731828927993774, -0.3436313271522522]
[0.596195638179779, 0.572932779788971]
[-0.12750545144081116, 0.6152278780937195]
[-0.69477778673172, -0.9424850940704346]
[-0.12802445888519287, 0.6069809198379517]
[0.760983407497406, 1.796040415763855]
[-0.3132309913635254, -0.8635486960411072]
[-0.1829758882522583, 1.24883234500885]
[-0.13500972092151642, -0.5512011051177979]
[-0.6414831280708313, 0.8452725410461426]
[1.3494670391082764, -1.8827264308929443]
[-0.28519782423973083, 0.4850964844226837]
[0.22371090948581696, 0.9550562500953674]
[-1.0208231210708618, 1.1332889795303345]
[-0.04838249832391739, -0.7675560712814331]
[1.2637799978256226, 2.058893918991089]
[-1.9227064847946167, -1.0726983547210693]
[0.9638371467590332, 0.21458053588867188]
[-1.6390191316604614, -1.3960171937942505]
[-2.0536108016967773, 1.4554232358932495]
[-2.1962854862213135, -0.3929503262042999]
[1.6063693761825562, 1.5633150339126587]
[0.13812611997127533, -0.8314083814620972]
[-1.2104781866073608, 1.8147767782211304]
[0.5054305791854858, 0.4756591320037842]
[-0.2532380223274231, 0.400898277759552]
[-1.1916557550430298, 0.2959725558757782]
[-0.2672733962535858, 0.36565160751342773]
[-0.9951621890068054, 0.08034591376781464]
[-1.3245519399642944, 3.472120523452759]
[-1.890842318534851, 0.277750164270401]
[0.4677720367908478, 1.450576901435852]
[0.26058414578437805, -0.05034730210900307]
[-0.8445607423782349, 1.3185127973556519]
[0.06868024915456772, 1.1666815280914307]
[-0.254329115152359, 1.636736512184143]
[-0.20953349769115448, -0.9893955588340759]
[-0.8552072644233704, 2.5340373516082764]
